timestamp,value,interval,season
2025-01-01 00:00:00+10:00,120.94167,0,Summer
2025-01-01 01:00:00+10:00,112.0325,1,Summer
2025-01-01 02:00:00+10:00,101.71667,2,Summer
2025-01-01 03:00:00+10:00,99.189167,3,Summer
2025-01-01 04:00:00+10:00,99.260833,4,Summer
2025-01-01 05:00:00+10:00,87.139167,5,Summer
2025-01-01 06:00:00+10:00,-3.6075,6,Summer
2025-01-01 07:00:00+10:00,-29.2975,7,Summer
2025-01-01 08:00:00+10:00,-35.495,8,Summer
2025-01-01 09:00:00+10:00,-85.048333,9,Summer
2025-01-01 10:00:00+10:00,-109.0725,10,Summer
2025-01-01 11:00:00+10:00,-165.24667,11,Summer
2025-01-01 12:00:00+10:00,-275.17333,12,Summer
2025-01-01 13:00:00+10:00,-201.2275,13,Summer
2025-01-01 14:00:00+10:00,-282.00833,14,Summer
2025-01-01 15:00:00+10:00,-84.575833,15,Summer
2025-01-01 16:00:00+10:00,-53.29,16,Summer
2025-01-01 17:00:00+10:00,-42.635,17,Summer
2025-01-01 18:00:00+10:00,-5.2775,18,Summer
2025-01-01 19:00:00+10:00,24.250833,19,Summer
2025-01-01 20:00:00+10:00,37.031667,20,Summer
2025-01-01 21:00:00+10:00,51.5925,21,Summer
2025-01-01 22:00:00+10:00,59.3425,22,Summer
2025-01-01 23:00:00+10:00,76.250833,23,Summer
2025-01-02 00:00:00+10:00,68.988333,0,Summer
2025-01-02 01:00:00+10:00,66.113333,1,Summer
2025-01-02 02:00:00+10:00,45.650833,2,Summer
2025-01-02 03:00:00+10:00,30.310833,3,Summer
2025-01-02 04:00:00+10:00,62.096667,4,Summer
2025-01-02 05:00:00+10:00,56.665,5,Summer
2025-01-02 06:00:00+10:00,-20.436667,6,Summer
2025-01-02 07:00:00+10:00,-53.1825,7,Summer
2025-01-02 08:00:00+10:00,-46.3975,8,Summer
2025-01-02 09:00:00+10:00,-58.840833,9,Summer
2025-01-02 10:00:00+10:00,-162.94417,10,Summer
2025-01-02 11:00:00+10:00,-69.374167,11,Summer
2025-01-02 12:00:00+10:00,-88.483333,12,Summer
2025-01-02 13:00:00+10:00,-190.81583,13,Summer
2025-01-02 14:00:00+10:00,-77.036667,14,Summer
2025-01-02 15:00:00+10:00,-78.716667,15,Summer
2025-01-02 16:00:00+10:00,-58.08,16,Summer
2025-01-02 17:00:00+10:00,-39.424167,17,Summer
2025-01-02 18:00:00+10:00,24.860833,18,Summer
2025-01-02 19:00:00+10:00,68.9325,19,Summer
2025-01-02 20:00:00+10:00,63.35,20,Summer
2025-01-02 21:00:00+10:00,66.475833,21,Summer
2025-01-02 22:00:00+10:00,65.465,22,Summer
2025-01-02 23:00:00+10:00,74.494167,23,Summer
2025-01-03 00:00:00+10:00,69.769167,0,Summer
2025-01-03 01:00:00+10:00,52.343333,1,Summer
2025-01-03 02:00:00+10:00,52.983333,2,Summer
2025-01-03 03:00:00+10:00,60.319167,3,Summer
2025-01-03 04:00:00+10:00,63.7625,4,Summer
2025-01-03 05:00:00+10:00,62.7575,5,Summer
2025-01-03 06:00:00+10:00,-4.6175,6,Summer
2025-01-03 07:00:00+10:00,-30.804167,7,Summer
2025-01-03 08:00:00+10:00,-48.504167,8,Summer
2025-01-03 09:00:00+10:00,-44.79,9,Summer
2025-01-03 10:00:00+10:00,-41.3525,10,Summer
2025-01-03 11:00:00+10:00,-35.8325,11,Summer
2025-01-03 12:00:00+10:00,-30.890833,12,Summer
2025-01-03 13:00:00+10:00,-28.925,13,Summer
2025-01-03 14:00:00+10:00,-22.109167,14,Summer
2025-01-03 15:00:00+10:00,-7.5966667,15,Summer
2025-01-03 16:00:00+10:00,49.165,16,Summer
2025-01-03 17:00:00+10:00,109.69417,17,Summer
2025-01-03 18:00:00+10:00,165.71417,18,Summer
2025-01-03 19:00:00+10:00,185.7925,19,Summer
2025-01-03 20:00:00+10:00,140.82833,20,Summer
2025-01-03 21:00:00+10:00,134.64083,21,Summer
2025-01-03 22:00:00+10:00,132.11,22,Summer
2025-01-03 23:00:00+10:00,124.8225,23,Summer
2025-01-04 00:00:00+10:00,107.655,0,Summer
2025-01-04 01:00:00+10:00,108.34083,1,Summer
2025-01-04 02:00:00+10:00,114.11083,2,Summer
2025-01-04 03:00:00+10:00,94.508333,3,Summer
2025-01-04 04:00:00+10:00,93.899167,4,Summer
2025-01-04 05:00:00+10:00,72.635,5,Summer
2025-01-04 06:00:00+10:00,-17.846667,6,Summer
2025-01-04 07:00:00+10:00,-26.199167,7,Summer
2025-01-04 08:00:00+10:00,-31.619167,8,Summer
2025-01-04 09:00:00+10:00,-34.9175,9,Summer
2025-01-04 10:00:00+10:00,-37.175833,10,Summer
2025-01-04 11:00:00+10:00,-27.059167,11,Summer
2025-01-04 12:00:00+10:00,38.395,12,Summer
2025-01-04 13:00:00+10:00,47.209167,13,Summer
2025-01-04 14:00:00+10:00,32.674167,14,Summer
2025-01-04 15:00:00+10:00,91.791667,15,Summer
2025-01-04 16:00:00+10:00,127.38917,16,Summer
2025-01-04 17:00:00+10:00,127.36,17,Summer
2025-01-04 18:00:00+10:00,141.21417,18,Summer
2025-01-04 19:00:00+10:00,150.67417,19,Summer
2025-01-04 20:00:00+10:00,141.15333,20,Summer
2025-01-04 21:00:00+10:00,127.40417,21,Summer
2025-01-04 22:00:00+10:00,119.92417,22,Summer
2025-01-04 23:00:00+10:00,125.61917,23,Summer
2025-01-05 00:00:00+10:00,109.2525,0,Summer
2025-01-05 01:00:00+10:00,95.568333,1,Summer
2025-01-05 02:00:00+10:00,88.688333,2,Summer
2025-01-05 03:00:00+10:00,87.310833,3,Summer
2025-01-05 04:00:00+10:00,81.575833,4,Summer
2025-01-05 05:00:00+10:00,69.196667,5,Summer
2025-01-05 06:00:00+10:00,28.42,6,Summer
2025-01-05 07:00:00+10:00,24.803333,7,Summer
2025-01-05 08:00:00+10:00,14.625833,8,Summer
2025-01-05 09:00:00+10:00,-8.2508333,9,Summer
2025-01-05 10:00:00+10:00,-11.134167,10,Summer
2025-01-05 11:00:00+10:00,2.1533333,11,Summer
2025-01-05 12:00:00+10:00,47.1525,12,Summer
2025-01-05 13:00:00+10:00,78.045833,13,Summer
2025-01-05 14:00:00+10:00,108.87,14,Summer
2025-01-05 15:00:00+10:00,128.35583,15,Summer
2025-01-05 16:00:00+10:00,109.51333,16,Summer
2025-01-05 17:00:00+10:00,100.10417,17,Summer
2025-01-05 18:00:00+10:00,122.46667,18,Summer
2025-01-05 19:00:00+10:00,146.11333,19,Summer
2025-01-05 20:00:00+10:00,128.81833,20,Summer
2025-01-05 21:00:00+10:00,112.48167,21,Summer
2025-01-05 22:00:00+10:00,123.575,22,Summer
2025-01-05 23:00:00+10:00,90.753333,23,Summer
2025-01-06 00:00:00+10:00,72.8625,0,Summer
2025-01-06 01:00:00+10:00,78.575833,1,Summer
2025-01-06 02:00:00+10:00,83.583333,2,Summer
2025-01-06 03:00:00+10:00,100.0425,3,Summer
2025-01-06 04:00:00+10:00,90.7675,4,Summer
2025-01-06 05:00:00+10:00,87.135,5,Summer
2025-01-06 06:00:00+10:00,79.19,6,Summer
2025-01-06 07:00:00+10:00,93.543333,7,Summer
2025-01-06 08:00:00+10:00,169.03833,8,Summer
2025-01-06 09:00:00+10:00,93.65,9,Summer
2025-01-06 10:00:00+10:00,30.6625,10,Summer
2025-01-06 11:00:00+10:00,28.480833,11,Summer
2025-01-06 12:00:00+10:00,3.1341667,12,Summer
2025-01-06 13:00:00+10:00,3.2125,13,Summer
2025-01-06 14:00:00+10:00,5.2258333,14,Summer
2025-01-06 15:00:00+10:00,8.8758333,15,Summer
2025-01-06 16:00:00+10:00,2.9416667,16,Summer
2025-01-06 17:00:00+10:00,0.7525,17,Summer
2025-01-06 18:00:00+10:00,8.9833333,18,Summer
2025-01-06 19:00:00+10:00,26.468333,19,Summer
2025-01-06 20:00:00+10:00,46.8225,20,Summer
2025-01-06 21:00:00+10:00,24.495,21,Summer
2025-01-06 22:00:00+10:00,24.540833,22,Summer
2025-01-06 23:00:00+10:00,27.065833,23,Summer
2025-01-07 00:00:00+10:00,8.95,0,Summer
2025-01-07 01:00:00+10:00,12.625,1,Summer
2025-01-07 02:00:00+10:00,6.0375,2,Summer
2025-01-07 03:00:00+10:00,16.7625,3,Summer
2025-01-07 04:00:00+10:00,17.251667,4,Summer
2025-01-07 05:00:00+10:00,35.1675,5,Summer
2025-01-07 06:00:00+10:00,-16.106667,6,Summer
2025-01-07 07:00:00+10:00,-53.515833,7,Summer
2025-01-07 08:00:00+10:00,-53.686667,8,Summer
2025-01-07 09:00:00+10:00,-54.728333,9,Summer
2025-01-07 10:00:00+10:00,-81.4775,10,Summer
2025-01-07 11:00:00+10:00,-64.794167,11,Summer
2025-01-07 12:00:00+10:00,-77.018333,12,Summer
2025-01-07 13:00:00+10:00,-65.239167,13,Summer
2025-01-07 14:00:00+10:00,-47.9975,14,Summer
2025-01-07 15:00:00+10:00,-60.4625,15,Summer
2025-01-07 16:00:00+10:00,-55.084167,16,Summer
2025-01-07 17:00:00+10:00,-30.180833,17,Summer
2025-01-07 18:00:00+10:00,-0.0041666667,18,Summer
2025-01-07 19:00:00+10:00,35.908333,19,Summer
2025-01-07 20:00:00+10:00,24.8775,20,Summer
2025-01-07 21:00:00+10:00,17.905833,21,Summer
2025-01-07 22:00:00+10:00,9.6216667,22,Summer
2025-01-07 23:00:00+10:00,41.45,23,Summer
2025-01-08 00:00:00+10:00,64.214167,0,Summer
2025-01-08 01:00:00+10:00,61.839167,1,Summer
2025-01-08 02:00:00+10:00,48.491667,2,Summer
2025-01-08 03:00:00+10:00,54.510833,3,Summer
2025-01-08 04:00:00+10:00,68.3425,4,Summer
2025-01-08 05:00:00+10:00,65.768333,5,Summer
2025-01-08 06:00:00+10:00,-7.0158333,6,Summer
2025-01-08 07:00:00+10:00,-29.4125,7,Summer
2025-01-08 08:00:00+10:00,-34.611667,8,Summer
2025-01-08 09:00:00+10:00,-44.5125,9,Summer
2025-01-08 10:00:00+10:00,-37.3425,10,Summer
2025-01-08 11:00:00+10:00,-47.4125,11,Summer
2025-01-08 12:00:00+10:00,-3.3208333,12,Summer
2025-01-08 13:00:00+10:00,12.628333,13,Summer
2025-01-08 14:00:00+10:00,-23.32,14,Summer
2025-01-08 15:00:00+10:00,1.9966667,15,Summer
2025-01-08 16:00:00+10:00,18.929167,16,Summer
2025-01-08 17:00:00+10:00,83.1125,17,Summer
2025-01-08 18:00:00+10:00,130.77083,18,Summer
2025-01-08 19:00:00+10:00,130.15,19,Summer
2025-01-08 20:00:00+10:00,105.745,20,Summer
2025-01-08 21:00:00+10:00,92.87,21,Summer
2025-01-08 22:00:00+10:00,105.715,22,Summer
2025-01-08 23:00:00+10:00,109.6625,23,Summer
2025-01-09 00:00:00+10:00,114.11167,0,Summer
2025-01-09 01:00:00+10:00,127.26417,1,Summer
2025-01-09 02:00:00+10:00,101.745,2,Summer
2025-01-09 03:00:00+10:00,106.55167,3,Summer
2025-01-09 04:00:00+10:00,99.113333,4,Summer
2025-01-09 05:00:00+10:00,107.98833,5,Summer
2025-01-09 06:00:00+10:00,32.910833,6,Summer
2025-01-09 07:00:00+10:00,21.245,7,Summer
2025-01-09 08:00:00+10:00,35.525833,8,Summer
2025-01-09 09:00:00+10:00,17.144167,9,Summer
2025-01-09 10:00:00+10:00,9.1575,10,Summer
2025-01-09 11:00:00+10:00,16.806667,11,Summer
2025-01-09 12:00:00+10:00,93.308333,12,Summer
2025-01-09 13:00:00+10:00,106.6575,13,Summer
2025-01-09 14:00:00+10:00,88.0675,14,Summer
2025-01-09 15:00:00+10:00,134.37417,15,Summer
2025-01-09 16:00:00+10:00,137.30833,16,Summer
2025-01-09 17:00:00+10:00,145.58083,17,Summer
2025-01-09 18:00:00+10:00,172.13917,18,Summer
2025-01-09 19:00:00+10:00,211.45833,19,Summer
2025-01-09 20:00:00+10:00,135.7125,20,Summer
2025-01-09 21:00:00+10:00,143.0275,21,Summer
2025-01-09 22:00:00+10:00,126.37833,22,Summer
2025-01-09 23:00:00+10:00,129.59833,23,Summer
2025-01-10 00:00:00+10:00,124.1525,0,Summer
2025-01-10 01:00:00+10:00,118.09583,1,Summer
2025-01-10 02:00:00+10:00,154.9,2,Summer
2025-01-10 03:00:00+10:00,160.5125,3,Summer
2025-01-10 04:00:00+10:00,140.03167,4,Summer
2025-01-10 05:00:00+10:00,159.75667,5,Summer
2025-01-10 06:00:00+10:00,100.775,6,Summer
2025-01-10 07:00:00+10:00,110.06333,7,Summer
2025-01-10 08:00:00+10:00,95.484167,8,Summer
2025-01-10 09:00:00+10:00,31.958333,9,Summer
2025-01-10 10:00:00+10:00,8.8316667,10,Summer
2025-01-10 11:00:00+10:00,32.726667,11,Summer
2025-01-10 12:00:00+10:00,30.436667,12,Summer
2025-01-10 13:00:00+10:00,2.2425,13,Summer
2025-01-10 14:00:00+10:00,70.0875,14,Summer
2025-01-10 15:00:00+10:00,66.005,15,Summer
2025-01-10 16:00:00+10:00,106.34583,16,Summer
2025-01-10 17:00:00+10:00,104.03833,17,Summer
2025-01-10 18:00:00+10:00,141.85583,18,Summer
2025-01-10 19:00:00+10:00,157.07167,19,Summer
2025-01-10 20:00:00+10:00,131.89583,20,Summer
2025-01-10 21:00:00+10:00,139.97583,21,Summer
2025-01-10 22:00:00+10:00,132.04417,22,Summer
2025-01-10 23:00:00+10:00,137.2775,23,Summer
2025-01-11 00:00:00+10:00,132.55917,0,Summer
2025-01-11 01:00:00+10:00,129.2025,1,Summer
2025-01-11 02:00:00+10:00,132.08667,2,Summer
2025-01-11 03:00:00+10:00,143.1025,3,Summer
2025-01-11 04:00:00+10:00,131.54833,4,Summer
2025-01-11 05:00:00+10:00,107.12417,5,Summer
2025-01-11 06:00:00+10:00,65.133333,6,Summer
2025-01-11 07:00:00+10:00,-7.9475,7,Summer
2025-01-11 08:00:00+10:00,-27.735,8,Summer
2025-01-11 09:00:00+10:00,-11.586667,9,Summer
2025-01-11 10:00:00+10:00,4.2141667,10,Summer
2025-01-11 11:00:00+10:00,12.605,11,Summer
2025-01-11 12:00:00+10:00,78.240833,12,Summer
2025-01-11 13:00:00+10:00,101.01917,13,Summer
2025-01-11 14:00:00+10:00,127.67167,14,Summer
2025-01-11 15:00:00+10:00,113.97167,15,Summer
2025-01-11 16:00:00+10:00,105.64917,16,Summer
2025-01-11 17:00:00+10:00,112.91833,17,Summer
2025-01-11 18:00:00+10:00,124.885,18,Summer
2025-01-11 19:00:00+10:00,130.16083,19,Summer
2025-01-11 20:00:00+10:00,133.085,20,Summer
2025-01-11 21:00:00+10:00,130.385,21,Summer
2025-01-11 22:00:00+10:00,130.8375,22,Summer
2025-01-11 23:00:00+10:00,130.94167,23,Summer
2025-01-12 00:00:00+10:00,124.8375,0,Summer
2025-01-12 01:00:00+10:00,134.83167,1,Summer
2025-01-12 02:00:00+10:00,115.66833,2,Summer
2025-01-12 03:00:00+10:00,97.9325,3,Summer
2025-01-12 04:00:00+10:00,115.6775,4,Summer
2025-01-12 05:00:00+10:00,115.42167,5,Summer
2025-01-12 06:00:00+10:00,34.691667,6,Summer
2025-01-12 07:00:00+10:00,26.513333,7,Summer
2025-01-12 08:00:00+10:00,10.749167,8,Summer
2025-01-12 09:00:00+10:00,4.9966667,9,Summer
2025-01-12 10:00:00+10:00,32.145833,10,Summer
2025-01-12 11:00:00+10:00,97.096667,11,Summer
2025-01-12 12:00:00+10:00,33.276667,12,Summer
2025-01-12 13:00:00+10:00,19.195,13,Summer
2025-01-12 14:00:00+10:00,84.704167,14,Summer
2025-01-12 15:00:00+10:00,90.948333,15,Summer
2025-01-12 16:00:00+10:00,113.38667,16,Summer
2025-01-12 17:00:00+10:00,100.3475,17,Summer
2025-01-12 18:00:00+10:00,141.33583,18,Summer
2025-01-12 19:00:00+10:00,159.0675,19,Summer
2025-01-12 20:00:00+10:00,147.76167,20,Summer
2025-01-12 21:00:00+10:00,148.04417,21,Summer
2025-01-12 22:00:00+10:00,156.6425,22,Summer
2025-01-12 23:00:00+10:00,139.1525,23,Summer
2025-01-13 00:00:00+10:00,146.44917,0,Summer
2025-01-13 01:00:00+10:00,133.71917,1,Summer
2025-01-13 02:00:00+10:00,139.005,2,Summer
2025-01-13 03:00:00+10:00,134.98167,3,Summer
2025-01-13 04:00:00+10:00,153.4775,4,Summer
2025-01-13 05:00:00+10:00,188.685,5,Summer
2025-01-13 06:00:00+10:00,138.04333,6,Summer
2025-01-13 07:00:00+10:00,110.79083,7,Summer
2025-01-13 08:00:00+10:00,64.674167,8,Summer
2025-01-13 09:00:00+10:00,11.138333,9,Summer
2025-01-13 10:00:00+10:00,-28.599167,10,Summer
2025-01-13 11:00:00+10:00,-24.671667,11,Summer
2025-01-13 12:00:00+10:00,-9.205,12,Summer
2025-01-13 13:00:00+10:00,46.05,13,Summer
2025-01-13 14:00:00+10:00,74.399167,14,Summer
2025-01-13 15:00:00+10:00,115.11333,15,Summer
2025-01-13 16:00:00+10:00,106.97917,16,Summer
2025-01-13 17:00:00+10:00,27.834167,17,Summer
2025-01-13 18:00:00+10:00,110.62,18,Summer
2025-01-13 19:00:00+10:00,147.44,19,Summer
2025-01-13 20:00:00+10:00,154.45583,20,Summer
2025-01-13 21:00:00+10:00,139.44,21,Summer
2025-01-13 22:00:00+10:00,136.31833,22,Summer
2025-01-13 23:00:00+10:00,152.66417,23,Summer
2025-01-14 00:00:00+10:00,135.89,0,Summer
2025-01-14 01:00:00+10:00,136.565,1,Summer
2025-01-14 02:00:00+10:00,127.675,2,Summer
2025-01-14 03:00:00+10:00,133.45417,3,Summer
2025-01-14 04:00:00+10:00,168.26667,4,Summer
2025-01-14 05:00:00+10:00,222.57,5,Summer
2025-01-14 06:00:00+10:00,153.69167,6,Summer
2025-01-14 07:00:00+10:00,132.80583,7,Summer
2025-01-14 08:00:00+10:00,107.45333,8,Summer
2025-01-14 09:00:00+10:00,27.924167,9,Summer
2025-01-14 10:00:00+10:00,2.6766667,10,Summer
2025-01-14 11:00:00+10:00,-1.3316667,11,Summer
2025-01-14 12:00:00+10:00,10.1825,12,Summer
2025-01-14 13:00:00+10:00,-9.9675,13,Summer
2025-01-14 14:00:00+10:00,8.1441667,14,Summer
2025-01-14 15:00:00+10:00,62.110833,15,Summer
2025-01-14 16:00:00+10:00,115.14583,16,Summer
2025-01-14 17:00:00+10:00,155.4025,17,Summer
2025-01-14 18:00:00+10:00,138.32667,18,Summer
2025-01-14 19:00:00+10:00,189.09167,19,Summer
2025-01-14 20:00:00+10:00,145.57667,20,Summer
2025-01-14 21:00:00+10:00,125.70167,21,Summer
2025-01-14 22:00:00+10:00,99.0425,22,Summer
2025-01-14 23:00:00+10:00,98.443333,23,Summer
2025-01-15 00:00:00+10:00,110.00417,0,Summer
2025-01-15 01:00:00+10:00,124.7475,1,Summer
2025-01-15 02:00:00+10:00,102.9425,2,Summer
2025-01-15 03:00:00+10:00,89.2425,3,Summer
2025-01-15 04:00:00+10:00,100.4725,4,Summer
2025-01-15 05:00:00+10:00,113.50333,5,Summer
2025-01-15 06:00:00+10:00,102.29833,6,Summer
2025-01-15 07:00:00+10:00,72.625,7,Summer
2025-01-15 08:00:00+10:00,44.749167,8,Summer
2025-01-15 09:00:00+10:00,21.780833,9,Summer
2025-01-15 10:00:00+10:00,-0.045,10,Summer
2025-01-15 11:00:00+10:00,0.43416667,11,Summer
2025-01-15 12:00:00+10:00,-2.5016667,12,Summer
2025-01-15 13:00:00+10:00,-6.995,13,Summer
2025-01-15 14:00:00+10:00,-42.98,14,Summer
2025-01-15 15:00:00+10:00,-29.595,15,Summer
2025-01-15 16:00:00+10:00,-53.01,16,Summer
2025-01-15 17:00:00+10:00,-38.165833,17,Summer
2025-01-15 18:00:00+10:00,-36.14,18,Summer
2025-01-15 19:00:00+10:00,-21.945833,19,Summer
2025-01-15 20:00:00+10:00,3.1391667,20,Summer
2025-01-15 21:00:00+10:00,37.663333,21,Summer
2025-01-15 22:00:00+10:00,79.084167,22,Summer
2025-01-15 23:00:00+10:00,96.454167,23,Summer
2025-01-16 00:00:00+10:00,94.753333,0,Summer
2025-01-16 01:00:00+10:00,91.048333,1,Summer
2025-01-16 02:00:00+10:00,89.563333,2,Summer
2025-01-16 03:00:00+10:00,95.3,3,Summer
2025-01-16 04:00:00+10:00,121.75667,4,Summer
2025-01-16 05:00:00+10:00,134.15417,5,Summer
2025-01-16 06:00:00+10:00,97.844167,6,Summer
2025-01-16 07:00:00+10:00,45.278333,7,Summer
2025-01-16 08:00:00+10:00,-19.515,8,Summer
2025-01-16 09:00:00+10:00,-16.660833,9,Summer
2025-01-16 10:00:00+10:00,-30.560833,10,Summer
2025-01-16 11:00:00+10:00,-31.768333,11,Summer
2025-01-16 12:00:00+10:00,-35.185833,12,Summer
2025-01-16 13:00:00+10:00,-36.348333,13,Summer
2025-01-16 14:00:00+10:00,-42.7075,14,Summer
2025-01-16 15:00:00+10:00,-42.970833,15,Summer
2025-01-16 16:00:00+10:00,-31.971667,16,Summer
2025-01-16 17:00:00+10:00,-22.758333,17,Summer
2025-01-16 18:00:00+10:00,74.263333,18,Summer
2025-01-16 19:00:00+10:00,142.17417,19,Summer
2025-01-16 20:00:00+10:00,122.55917,20,Summer
2025-01-16 21:00:00+10:00,168.96333,21,Summer
2025-01-16 22:00:00+10:00,119.99833,22,Summer
2025-01-16 23:00:00+10:00,97.640833,23,Summer
2025-01-17 00:00:00+10:00,95.44,0,Summer
2025-01-17 01:00:00+10:00,98.903333,1,Summer
2025-01-17 02:00:00+10:00,75.201667,2,Summer
2025-01-17 03:00:00+10:00,72.108333,3,Summer
2025-01-17 04:00:00+10:00,68.0825,4,Summer
2025-01-17 05:00:00+10:00,77.773333,5,Summer
2025-01-17 06:00:00+10:00,29.909167,6,Summer
2025-01-17 07:00:00+10:00,-23.168333,7,Summer
2025-01-17 08:00:00+10:00,-40.539167,8,Summer
2025-01-17 09:00:00+10:00,-50.064167,9,Summer
2025-01-17 10:00:00+10:00,-51.785,10,Summer
2025-01-17 11:00:00+10:00,-56.37,11,Summer
2025-01-17 12:00:00+10:00,-65.9125,12,Summer
2025-01-17 13:00:00+10:00,-85.376667,13,Summer
2025-01-17 14:00:00+10:00,-59.6575,14,Summer
2025-01-17 15:00:00+10:00,-58.594167,15,Summer
2025-01-17 16:00:00+10:00,-44.244167,16,Summer
2025-01-17 17:00:00+10:00,-33.066667,17,Summer
2025-01-17 18:00:00+10:00,-4.6075,18,Summer
2025-01-17 19:00:00+10:00,30.230833,19,Summer
2025-01-17 20:00:00+10:00,32.505833,20,Summer
2025-01-17 21:00:00+10:00,16.489167,21,Summer
2025-01-17 22:00:00+10:00,9.2916667,22,Summer
2025-01-17 23:00:00+10:00,7.6375,23,Summer
2025-01-18 00:00:00+10:00,2.88,0,Summer
2025-01-18 01:00:00+10:00,-3.9341667,1,Summer
2025-01-18 02:00:00+10:00,-26.795,2,Summer
2025-01-18 03:00:00+10:00,-32.125,3,Summer
2025-01-18 04:00:00+10:00,-26.521667,4,Summer
2025-01-18 05:00:00+10:00,-7.2991667,5,Summer
2025-01-18 06:00:00+10:00,-22.818333,6,Summer
2025-01-18 07:00:00+10:00,-40.254167,7,Summer
2025-01-18 08:00:00+10:00,-36.911667,8,Summer
2025-01-18 09:00:00+10:00,-34.906667,9,Summer
2025-01-18 10:00:00+10:00,-36.976667,10,Summer
2025-01-18 11:00:00+10:00,-42.038333,11,Summer
2025-01-18 12:00:00+10:00,-43.11,12,Summer
2025-01-18 13:00:00+10:00,-33.164167,13,Summer
2025-01-18 14:00:00+10:00,-29.260833,14,Summer
2025-01-18 15:00:00+10:00,-13.6425,15,Summer
2025-01-18 16:00:00+10:00,5.0983333,16,Summer
2025-01-18 17:00:00+10:00,19.090833,17,Summer
2025-01-18 18:00:00+10:00,87.8875,18,Summer
2025-01-18 19:00:00+10:00,112.78,19,Summer
2025-01-18 20:00:00+10:00,80.525833,20,Summer
2025-01-18 21:00:00+10:00,64.773333,21,Summer
2025-01-18 22:00:00+10:00,62.890833,22,Summer
2025-01-18 23:00:00+10:00,67.716667,23,Summer
2025-01-19 00:00:00+10:00,75.35,0,Summer
2025-01-19 01:00:00+10:00,74.201667,1,Summer
2025-01-19 02:00:00+10:00,58.283333,2,Summer
2025-01-19 03:00:00+10:00,52.596667,3,Summer
2025-01-19 04:00:00+10:00,74.0525,4,Summer
2025-01-19 05:00:00+10:00,57.9025,5,Summer
2025-01-19 06:00:00+10:00,-10.806667,6,Summer
2025-01-19 07:00:00+10:00,-33.3725,7,Summer
2025-01-19 08:00:00+10:00,-33.198333,8,Summer
2025-01-19 09:00:00+10:00,-37.088333,9,Summer
2025-01-19 10:00:00+10:00,-38.7075,10,Summer
2025-01-19 11:00:00+10:00,-41.01,11,Summer
2025-01-19 12:00:00+10:00,15.5375,12,Summer
2025-01-19 13:00:00+10:00,6.8808333,13,Summer
2025-01-19 14:00:00+10:00,55.8575,14,Summer
2025-01-19 15:00:00+10:00,130.32333,15,Summer
2025-01-19 16:00:00+10:00,170.06333,16,Summer
2025-01-19 17:00:00+10:00,93.634167,17,Summer
2025-01-19 18:00:00+10:00,172.25,18,Summer
2025-01-19 19:00:00+10:00,184.62,19,Summer
2025-01-19 20:00:00+10:00,142.29667,20,Summer
2025-01-19 21:00:00+10:00,123.71583,21,Summer
2025-01-19 22:00:00+10:00,99.970833,22,Summer
2025-01-19 23:00:00+10:00,102.53583,23,Summer
2025-01-20 00:00:00+10:00,113.3775,0,Summer
2025-01-20 01:00:00+10:00,115.93667,1,Summer
2025-01-20 02:00:00+10:00,115.82667,2,Summer
2025-01-20 03:00:00+10:00,116.69,3,Summer
2025-01-20 04:00:00+10:00,118.295,4,Summer
2025-01-20 05:00:00+10:00,137.1875,5,Summer
2025-01-20 06:00:00+10:00,144.42917,6,Summer
2025-01-20 07:00:00+10:00,84.6625,7,Summer
2025-01-20 08:00:00+10:00,45.759167,8,Summer
2025-01-20 09:00:00+10:00,36.7525,9,Summer
2025-01-20 10:00:00+10:00,155.39667,10,Summer
2025-01-20 11:00:00+10:00,110.06667,11,Summer
2025-01-20 12:00:00+10:00,135.73333,12,Summer
2025-01-20 13:00:00+10:00,152.655,13,Summer
2025-01-20 14:00:00+10:00,142.40583,14,Summer
2025-01-20 15:00:00+10:00,141.62083,15,Summer
2025-01-20 16:00:00+10:00,161.16833,16,Summer
2025-01-20 17:00:00+10:00,170.3675,17,Summer
2025-01-20 18:00:00+10:00,244.245,18,Summer
2025-01-20 19:00:00+10:00,253.555,19,Summer
2025-01-20 20:00:00+10:00,183.62917,20,Summer
2025-01-20 21:00:00+10:00,166.15833,21,Summer
2025-01-20 22:00:00+10:00,152.5775,22,Summer
2025-01-20 23:00:00+10:00,166.195,23,Summer
2025-01-21 00:00:00+10:00,149.97,0,Summer
2025-01-21 01:00:00+10:00,136.00417,1,Summer
2025-01-21 02:00:00+10:00,130.69417,2,Summer
2025-01-21 03:00:00+10:00,140.85667,3,Summer
2025-01-21 04:00:00+10:00,141.82333,4,Summer
2025-01-21 05:00:00+10:00,180.26583,5,Summer
2025-01-21 06:00:00+10:00,188.3075,6,Summer
2025-01-21 07:00:00+10:00,124.99917,7,Summer
2025-01-21 08:00:00+10:00,63.546667,8,Summer
2025-01-21 09:00:00+10:00,14.029167,9,Summer
2025-01-21 10:00:00+10:00,58.5275,10,Summer
2025-01-21 11:00:00+10:00,142.24083,11,Summer
2025-01-21 12:00:00+10:00,104.4525,12,Summer
2025-01-21 13:00:00+10:00,124.55833,13,Summer
2025-01-21 14:00:00+10:00,157.68,14,Summer
2025-01-21 15:00:00+10:00,81.681667,15,Summer
2025-01-21 16:00:00+10:00,66.873333,16,Summer
